layer,head,mean_abs_delta,mean_signed_delta,n_trials
27,4,0.05905330882352941,0.01171875,68
27,5,0.0861672794117647,-0.03285845588235294,68
27,6,0.035386029411764705,-0.0078125,68
27,7,0.0661764705882353,0.01838235294117647,68
27,8,0.057904411764705885,-0.015625,68
27,9,0.07077205882352941,0.006433823529411764,68
27,10,0.0625,-0.022058823529411766,68
27,11,0.025275735294117647,-0.014246323529411764,68
27,12,0.05284926470588235,0.011488970588235295,68
27,13,0.09489889705882353,-0.031479779411764705,68
27,14,0.13947610294117646,-0.06778492647058823,68
27,15,0.13028492647058823,0.05261948529411765,68
28,0,0.022058823529411766,0.0,68
28,1,0.03998161764705882,-0.00045955882352941176,68
28,2,0.021599264705882353,-0.004136029411764706,68
28,3,0.04090073529411765,-0.0059742647058823525,68
28,4,0.06387867647058823,0.004136029411764706,68
28,5,0.04181985294117647,-0.0078125,68
28,6,0.013786764705882353,0.0009191176470588235,68
28,7,0.024816176470588234,-0.01011029411764706,68
28,8,0.021599264705882353,-0.004136029411764706,68
28,9,0.021599264705882353,-0.009650735294117647,68
28,10,0.031020220588235295,0.005284926470588236,68
28,11,0.05560661764705882,-0.00045955882352941176,68
28,12,0.04044117647058824,0.0,68
28,13,0.04296875,-0.013556985294117647,68
28,14,0.029871323529411766,-0.004136029411764706,68
28,15,0.03768382352941176,0.0,68
29,0,0.022058823529411766,-0.0027573529411764708,68
29,1,0.025505514705882353,-0.003446691176470588,68
29,2,0.02022058823529412,-0.0055147058823529415,68
29,3,0.025735294117647058,-0.012867647058823529,68
29,4,0.0861672794117647,0.0057444852941176475,68
29,5,0.02780330882352941,-0.00022977941176470588,68
29,6,0.07697610294117647,-0.003446691176470588,68
29,7,0.021599264705882353,0.002297794117647059,68
29,8,0.021599264705882353,-0.012408088235294117,68
29,9,0.02619485294117647,-0.004136029411764706,68
29,10,0.05997242647058824,-0.0029871323529411763,68
29,11,0.05652573529411765,-0.011488970588235295,68
29,12,0.0666360294117647,0.01332720588235294,68
29,13,0.03079044117647059,-0.006893382352941176,68
29,14,0.26378676470588236,-0.011029411764705883,68
29,15,0.17279411764705882,-0.007352941176470588,68
30,0,0.07100183823529412,-0.01401654411764706,68
30,1,0.02665441176470588,-0.0027573529411764708,68
30,2,0.027113970588235295,-0.0013786764705882354,68
30,3,0.015854779411764705,-0.00390625,68
30,4,0.019301470588235295,-0.011948529411764705,68
30,5,0.034926470588235295,-0.008272058823529412,68
30,6,0.0859375,0.035386029411764705,68
30,7,0.08708639705882353,-0.03561580882352941,68
30,8,0.03216911764705882,0.0027573529411764708,68
30,9,0.02022058823529412,-0.009191176470588236,68
30,10,0.03056066176470588,-0.02228860294117647,68
30,11,0.03630514705882353,-0.010569852941176471,68
30,12,0.03170955882352941,-0.009650735294117647,68
30,13,0.02389705882352941,-0.011029411764705883,68
30,14,0.06985294117647059,0.004595588235294118,68
30,15,0.10454963235294118,0.023667279411764705,68
31,0,0.046645220588235295,0.008501838235294117,68
31,1,0.05261948529411765,-0.014476102941176471,68
31,2,0.03561580882352941,-0.013556985294117647,68
31,3,0.05353860294117647,0.005284926470588236,68
31,4,0.03400735294117647,-0.017463235294117647,68
31,5,0.04296875,-0.00666360294117647,68
31,6,0.03630514705882353,-0.00045955882352941176,68
31,7,0.024356617647058824,-0.00045955882352941176,68
31,8,0.03377757352941176,0.00022977941176470588,68
31,9,0.027573529411764705,-0.001838235294117647,68
31,10,0.022518382352941176,-0.009650735294117647,68
31,11,0.0234375,0.002297794117647059,68
31,12,0.07904411764705882,0.001838235294117647,68
31,13,0.030330882352941176,-0.01011029411764706,68
31,14,0.07973345588235294,0.01171875,68
31,15,0.029871323529411766,-0.012408088235294117,68
32,0,0.02803308823529412,-0.0078125,68
32,1,0.017463235294117647,-0.001838235294117647,68
32,2,0.03653492647058824,-0.007123161764705882,68
32,3,0.009650735294117647,-0.002297794117647059,68
32,4,0.029871323529411766,-0.011488970588235295,68
32,5,0.02297794117647059,-0.007352941176470588,68
32,6,0.0390625,-0.02619485294117647,68
32,7,0.03170955882352941,0.00505514705882353,68
32,8,0.02458639705882353,-0.002068014705882353,68
32,9,0.025965073529411766,0.0011488970588235295,68
32,10,0.10202205882352941,-0.035845588235294115,68
32,11,0.0861672794117647,0.04250919117647059,68
32,12,0.027573529411764705,-0.007352941176470588,68
32,13,0.020909926470588234,-0.002527573529411765,68
32,14,0.02022058823529412,-0.009191176470588236,68
32,15,0.03653492647058824,-0.005284926470588236,68
33,0,0.02665441176470588,-0.016544117647058824,68
33,1,0.02619485294117647,-0.011488970588235295,68
33,2,0.030330882352941176,-0.003676470588235294,68
33,3,0.021599264705882353,-0.008731617647058824,68
33,4,0.06778492647058823,0.02228860294117647,68
33,5,0.09191176470588236,-0.05606617647058824,68
33,6,0.09834558823529412,-0.04136029411764706,68
33,7,0.13648897058823528,-0.01608455882352941,68
33,8,0.03814338235294118,-0.015165441176470588,68
33,9,0.024356617647058824,-0.0059742647058823525,68
33,10,0.04963235294117647,0.0055147058823529415,68
33,11,0.022518382352941176,-0.002297794117647059,68
33,12,0.025735294117647058,-0.016544117647058824,68
33,13,0.03285845588235294,-0.008501838235294117,68
33,14,0.022058823529411766,-0.009191176470588236,68
33,15,0.02412683823529412,-0.0057444852941176475,68
34,0,0.02022058823529412,-0.001838235294117647,68
34,1,0.017922794117647058,-0.01332720588235294,68
34,2,0.02022058823529412,-0.006433823529411764,68
34,3,0.01332720588235294,-0.003216911764705882,68
34,4,0.019761029411764705,-0.003216911764705882,68
34,5,0.08938419117647059,0.004365808823529412,68
34,6,0.017463235294117647,-0.0009191176470588235,68
34,7,0.11925551470588236,-0.003446691176470588,68
34,8,0.029411764705882353,-0.016544117647058824,68
34,9,0.03998161764705882,-0.003216911764705882,68
34,10,0.034926470588235295,0.003676470588235294,68
34,11,0.022518382352941176,-0.004136029411764706,68
34,12,0.022518382352941176,-0.009650735294117647,68
34,13,0.0234375,-0.012408088235294117,68
34,14,0.025275735294117647,-0.014246323529411764,68
34,15,0.028952205882352942,-0.009650735294117647,68
35,0,0.022058823529411766,-0.007352941176470588,68
35,1,0.02665441176470588,-0.015625,68
35,2,0.030330882352941176,-0.017463235294117647,68
35,3,0.034926470588235295,-0.011029411764705883,68
35,4,0.03998161764705882,-0.010569852941176471,68
35,5,0.025735294117647058,-0.0055147058823529415,68
