layer,head,mean_perturbation_l2,std_perturbation_l2,n_trials
19,15,3.70119688966695,1.6601442246078848,68
20,0,8.46503091910306,2.098129861227039,68
20,1,5.736548269496245,1.514395550669311,68
20,2,5.767409563064575,2.432533429688911,68
20,3,6.049393133205526,1.6154574987304846,68
20,4,9.028460201095132,5.7175897859642,68
20,5,2.812978669124491,1.3126827888337138,68
20,6,3.1580987143165924,1.080639975107739,68
20,7,4.605256166528253,2.06440947758822,68
20,8,3.7364780635518184,2.0676623346568332,68
20,9,5.319254703381482,3.0770912003491384,68
20,10,5.7670979254386,2.4485630539744485,68
20,11,4.562257785130949,2.4756244870144712,68
20,12,5.742757191552835,2.8992173506995225,68
20,13,7.9843695654588585,3.2412248404200206,68
20,14,6.0965924280531265,3.9400276690200084,68
20,15,6.367930655093754,3.088423688529121,68
21,0,5.400519663796706,1.6225573167667202,68
21,1,9.439571496318369,1.9209541559037326,68
21,2,5.023250315119238,2.726025337210195,68
21,3,3.5216804396580246,2.5326019223430887,68
21,4,3.9742767644279144,2.8911950531554815,68
21,5,3.228167167481254,2.0178321522157106,68
21,6,3.0996541529893875,1.469154882519799,68
21,7,6.501598011044895,3.0093794132637273,68
21,8,5.185406930306378,1.2336142422029792,68
21,9,4.920220148475731,2.677545459171472,68
21,10,5.818346630124485,2.8730060425426642,68
21,11,7.491345689577215,2.156819535406119,68
21,12,3.9963157829992912,2.6105259485003356,68
21,13,3.034121881074765,1.8897477932786257,68
21,14,6.49434364192626,2.061040512946433,68
21,15,5.909292059786179,2.5688396626817793,68
22,0,7.167097303797217,2.251541353756554,68
22,1,8.580791785436517,3.6124200564909486,68
22,2,6.118573481545729,2.215830816061407,68
22,3,6.292532663134968,1.6623273818772233,68
22,4,1.72172233988257,1.509725654548518,68
22,5,6.264500638141351,2.894155416968425,68
22,6,5.3976085150943085,2.666104507667117,68
22,7,5.135876794071758,2.0614897774573735,68
22,8,11.276010046986972,2.5853852332840925,68
22,9,7.004987728946349,2.1311416885105126,68
22,10,6.240044062628465,2.4254697705304937,68
22,11,2.7843164621907124,1.5546579710744917,68
22,12,4.5139305468867805,1.7621178563572464,68
22,13,5.539059717865551,2.113605726990837,68
22,14,5.687410699970582,1.6143643671561554,68
22,15,5.63707762430696,1.3624262839520946,68
23,0,3.940893771017299,1.0439525851911773,68
23,1,4.350109449204276,1.593635952419145,68
23,2,2.8912949316641865,1.4420201122892227,68
23,3,2.21753848037299,1.6650105504781945,68
23,4,3.8463539919432472,2.188140603663345,68
23,5,2.7341290449394897,1.8692557793589788,68
