layer,head,importance_metric,imp_value,pert_value,hi_imp,hi_pert,cell,imp_median,pert_median,in_gt_circuit,gt_subclass
6,10,abs_ld,0.0004372596740722656,0.045946814119815826,False,False,D,0.009945392608642578,0.19803574681282043,False,
6,11,abs_ld,0.009090185165405273,0.26614195108413696,False,True,C,0.009945392608642578,0.19803574681282043,False,
7,0,abs_ld,0.002163410186767578,0.08781931549310684,False,False,D,0.009945392608642578,0.19803574681282043,False,
7,1,abs_ld,0.001678466796875,0.04080626368522644,False,False,D,0.009945392608642578,0.19803574681282043,False,
7,2,abs_ld,0.002638101577758789,0.01320667751133442,False,False,D,0.009945392608642578,0.19803574681282043,False,
7,3,abs_ld,0.4386286735534668,1.8369601964950562,True,True,A,0.009945392608642578,0.19803574681282043,True,S_Inhibition
7,4,abs_ld,0.0030596256256103516,0.18804514408111572,False,False,D,0.009945392608642578,0.19803574681282043,False,
7,5,abs_ld,0.03548741340637207,0.3333141803741455,True,True,A,0.009945392608642578,0.19803574681282043,False,
7,6,abs_ld,0.008852005004882812,0.20402798056602478,False,True,C,0.009945392608642578,0.19803574681282043,False,
7,7,abs_ld,0.01132059097290039,0.13580742478370667,True,False,B,0.009945392608642578,0.19803574681282043,False,
7,8,abs_ld,0.0021669864654541016,0.35642164945602417,False,True,C,0.009945392608642578,0.19803574681282043,False,
7,9,abs_ld,0.7285346984863281,3.616483211517334,True,True,A,0.009945392608642578,0.19803574681282043,True,S_Inhibition
7,10,abs_ld,0.0034127235412597656,0.03030950389802456,False,False,D,0.009945392608642578,0.19803574681282043,False,
7,11,abs_ld,0.005335330963134766,0.2239954173564911,False,True,C,0.009945392608642578,0.19803574681282043,False,
8,0,abs_ld,0.00041794776916503906,0.22634732723236084,False,True,C,0.009945392608642578,0.19803574681282043,False,
8,1,abs_ld,0.0008718967437744141,0.024018043652176857,False,False,D,0.009945392608642578,0.19803574681282043,False,
