model,seed,group,ratio,k,k_actual,mean_abs_delta,median_abs_delta,n_eval_trials,n_cal_pairs,n_eval_pairs,n_cell_hihp,n_cell_hilp,n_cell_C,n_cell_D
llama-3.1-70b-instruct-4bit,45,hihp_imp_desc,0.05,256,256,1.3411458333333333,0.875,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_desc,0.07,359,359,1.7923828125,1.375,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_desc,0.1,512,512,2.437109375,2.625,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_desc,0.12,615,615,3.392447916666667,3.125,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_desc,0.15,768,768,4.1904296875,4.125,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_desc,0.164844,845,845,4.300130208333333,4.34375,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_desc,0.2,1024,1024,5.732421875,5.625,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_desc,0.3,1536,1536,6.827278645833333,6.6875,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_desc,0.5,2560,1716,6.8224609375,6.6875,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_asc,0.01,52,52,0.0989583333333333,0.125,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_asc,0.03,154,154,0.1850260416666666,0.125,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_asc,0.05,256,256,0.1013020833333333,0.125,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_asc,0.07,359,359,0.1989583333333333,0.125,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_asc,0.1,512,512,0.425390625,0.375,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_asc,0.12,615,615,0.5014322916666667,0.375,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_asc,0.15,768,768,1.01171875,1.0,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_asc,0.164844,845,845,1.1503255208333334,1.125,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_asc,0.2,1024,1024,1.5033854166666667,1.625,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_asc,0.3,1536,1536,5.475520833333333,5.1875,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hihp_imp_asc,0.5,2560,1716,6.8224609375,6.6875,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hilp_imp_desc,0.01,52,52,0.0274739583333333,0.0,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hilp_imp_desc,0.03,154,154,0.030859375,0.0,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hilp_imp_desc,0.05,256,256,0.0309895833333333,0.0,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hilp_imp_desc,0.07,359,359,0.030078125,0.0,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hilp_imp_desc,0.1,512,512,0.030078125,0.0,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hilp_imp_desc,0.12,615,615,0.0276041666666666,0.0,960,20,80,1716,844,844,1716
llama-3.1-70b-instruct-4bit,45,hilp_imp_desc,0.15,768,768,0.0315104166666666,0.0,960,20,80,1716,844,844,1716
