layer,head,mean_abs_delta,mean_signed_delta,n_trials
7,3,0.07479319852941177,-0.02424172794117647,68
7,4,0.07358685661764706,-0.003389246323529412,68
7,5,0.07416130514705882,0.005572150735294118,68
7,6,0.038832720588235295,0.0059742647058823525,68
7,7,0.12637867647058823,0.0078125,68
7,8,0.06491268382352941,-0.006089154411764706,68
7,9,0.12350643382352941,-0.016199448529411766,68
7,10,0.05485983455882353,-0.004193474264705882,68
7,11,0.06611902573529412,-0.0009765625,68
7,12,0.16693474264705882,0.052964154411764705,68
7,13,0.07803883272058823,-0.010024126838235295,68
7,14,0.1015625,0.013786764705882353,68
7,15,0.041015625,0.001723345588235294,68
7,16,0.11167279411764706,-0.0078125,68
7,17,0.09030330882352941,0.03699448529411765,68
7,18,0.193359375,0.03044577205882353,68
7,19,0.05807674632352941,-0.0166015625,68
7,20,0.14705882352941177,0.005284926470588236,68
7,21,0.09777113970588236,-0.017348345588235295,68
7,22,0.06117876838235294,-0.013614430147058824,68
7,23,0.07416130514705882,-0.012005974264705883,68
7,24,0.14082605698529413,-0.05626723345588235,68
7,25,0.13200827205882354,0.026999080882352942,68
7,26,0.07927389705882353,-0.0013786764705882354,68
7,27,0.0724954044117647,-0.02493106617647059,68
8,0,0.21949678308823528,-0.08576516544117647,68
8,1,0.09530101102941177,-0.04245174632352941,68
8,2,0.08053768382352941,0.0076976102941176475,68
8,3,0.09231387867647059,0.016946231617647058,68
8,4,0.09001608455882353,0.0006318933823529412,68
8,5,0.17196116727941177,-0.013413373161764705,68
8,6,0.0759420955882353,0.011144301470588236,68
8,7,0.1052389705882353,0.008961397058823529,68
8,8,0.1635454963235294,-0.04578354779411765,68
8,9,0.076171875,-0.004480698529411764,68
8,10,0.05865119485294118,-0.002585018382352941,68
8,11,0.10087316176470588,-0.038832720588235295,68
8,12,0.18146829044117646,-0.035903033088235295,68
8,13,0.05417049632352941,0.010627297794117647,68
8,14,0.06060431985294118,0.003274356617647059,68
8,15,0.09800091911764706,-0.016199448529411766,68
8,16,0.05158547794117647,0.004940257352941176,68
8,17,0.04877068014705882,0.002699908088235294,68
8,18,0.06474034926470588,0.0185546875,68
8,19,0.046587775735294115,-0.004423253676470588,68
8,20,0.0537109375,0.0045381433823529415,68
8,21,0.04406020220588235,0.011661305147058824,68
8,22,0.03509880514705882,-0.008903952205882353,68
8,23,0.04187729779411765,-0.0007467830882352941,68
8,24,0.03745404411764706,-0.001608455882352941,68
8,25,0.03969439338235294,-0.005112591911764706,68
8,26,0.04067095588235294,0.00666360294117647,68
8,27,0.03096277573529412,0.002585018382352941,68
9,0,0.05991498161764706,0.011316636029411764,68
9,1,0.04061351102941176,-0.006261488970588236,68
9,2,0.04181985294117647,0.010569852941176471,68
9,3,0.05405560661764706,-0.003044577205882353,68
9,4,0.06353400735294118,0.007238051470588236,68
9,5,0.14527803308823528,0.02912454044117647,68
9,6,0.09070542279411764,-0.021426930147058824,68
9,7,0.0642233455882353,-0.014361213235294117,68
9,8,0.02883731617647059,0.008616727941176471,68
9,9,0.12965303308823528,-0.03670726102941176,68
9,10,0.03986672794117647,0.003331801470588235,68
9,11,0.06703814338235294,0.02165670955882353,68
9,12,0.09070542279411764,0.04486443014705882,68
9,13,0.07663143382352941,-0.005859375,68
9,14,0.12603400735294118,-0.019875919117647058,68
9,15,0.11879595588235294,-0.017003676470588234,68
9,16,0.13970588235294118,-0.00666360294117647,68
9,17,0.1303998161764706,0.0028722426470588237,68
9,18,0.04388786764705882,0.00022977941176470588,68
9,19,0.04187729779411765,0.005457261029411764,68
9,20,0.10931755514705882,-0.00913373161764706,68
9,21,0.07846966911764706,0.015739889705882353,68
9,22,0.0595703125,-0.0069508272058823525,68
9,23,0.16492417279411764,-0.056927849264705885,68
9,24,0.06353400735294118,0.011144301470588236,68
9,25,0.17601102941176472,-0.010569852941176471,68
9,26,0.07508042279411764,0.00407858455882353,68
9,27,0.24827665441176472,-0.07559742647058823,68
10,0,0.04147518382352941,-0.002412683823529412,68
10,1,0.07088694852941177,0.01826746323529412,68
10,2,0.04532398897058824,-0.003159466911764706,68
10,3,0.040268841911764705,-0.005342371323529412,68
10,4,0.06611902573529412,0.005572150735294118,68
10,5,0.04245174632352941,0.005801930147058824,68
10,6,0.16492417279411764,0.06428079044117647,68
10,7,0.037856158088235295,-0.007410386029411764,68
10,8,0.048081341911764705,0.0020105698529411763,68
10,9,0.05807674632352941,-0.001206341911764706,68
10,10,0.04193474264705882,0.005859375,68
10,11,0.13803998161764705,-0.0006318933823529412,68
10,12,0.055951286764705885,0.010684742647058824,68
10,13,0.1015625,-0.01953125,68
10,14,0.10518152573529412,-0.010857077205882353,68
10,15,0.08447265625,-0.0040498621323529415,68
10,16,0.08208869485294118,0.01303998161764706,68
10,17,0.0439453125,0.0038488051470588237,68
10,18,0.04446231617647059,-0.012522977941176471,68
10,19,0.12258731617647059,-0.04354319852941176,68
10,20,0.06893382352941177,0.016544117647058824,68
10,21,0.05623851102941176,0.00407858455882353,68
10,22,0.06008731617647059,-0.008616727941176471,68
10,23,0.07732077205882353,0.01137408088235294,68
10,24,0.11086856617647059,-0.04446231617647059,68
10,25,0.07019761029411764,-0.007238051470588236,68
10,26,0.0458984375,-0.0087890625,68
10,27,0.06135110294117647,0.021369485294117647,68
11,0,0.05089613970588235,0.009535845588235295,68
11,1,0.06692325367647059,-0.002699908088235294,68
11,2,0.04693244485294118,0.003274356617647059,68
11,3,0.08214613970588236,0.002412683823529412,68
