layer,head,importance,perturbation,cell
4,3,0.0271139705882352,0.1577563809011788,D
4,4,0.0905330882352941,0.5490869583890718,hihp
4,5,0.0693933823529411,0.3680095788200988,hihp
4,6,0.0383731617647058,0.2189612522556939,hilp
4,7,0.0698529411764705,0.5017945491160978,hihp
4,8,0.0535386029411764,0.3602049128864618,hihp
4,9,0.0680147058823529,0.4723207612028893,hihp
4,10,0.0461856617647058,0.304241685415892,hilp
4,11,0.0517003676470588,0.2625022529460051,hilp
4,12,0.0625,0.492555553531822,hihp
4,13,0.0353860294117647,0.4441187020719928,hihp
4,14,0.0471047794117647,0.3537387925693217,hihp
4,15,0.0399816176470588,0.3932834613849135,hihp
4,16,0.0245863970588235,0.0962036337347372,D
4,17,0.0305606617647058,0.1884135910693337,hilp
4,18,0.0305606617647058,0.2341544942053801,hilp
4,19,0.029641544117647,0.0393967502476537,hilp
4,20,0.0232077205882352,0.0793344270136645,D
4,21,0.0268841911764705,0.1081381070920649,D
4,22,0.0232077205882352,0.1477712513605023,D
4,23,0.0735294117647058,0.4722738615785013,hihp
4,24,0.0730698529411764,0.466238526517854,hihp
4,25,0.0314797794117647,0.1924053897314211,hilp
4,26,0.0535386029411764,0.3221721084350172,hilp
4,27,0.0289522058823529,0.2912483959294417,D
4,28,0.0268841911764705,0.1622331033953849,D
4,29,0.0234375,0.0276527691748924,D
4,30,0.0268841911764705,0.0252082116819698,D
4,31,0.0411305147058823,0.2634417304276105,hilp
5,0,0.025735294117647,0.1178479973665055,D
5,1,0.0291819852941176,0.1225147333050913,D
5,2,0.0271139705882352,0.1668153554885922,D
5,3,0.0330882352941176,0.2630198460674899,hilp
5,4,0.0243566176470588,0.2814776462721912,D
5,5,0.0236672794117647,0.0855916153557379,D
5,6,0.021829044117647,0.1130406097235048,D
5,7,0.029641544117647,0.1137985177612041,hilp
5,8,0.0204503676470588,0.024745359123164,D
5,9,0.0225183823529411,0.0557980745592537,D
5,10,0.0243566176470588,0.0143139014493071,D
5,11,0.021829044117647,0.1151900624253732,D
5,12,0.0250459558823529,0.3211286392282037,D
