layer,head,perturbation_L2
9,35,0.563242495059967
9,36,0.6668627262115479
9,37,0.4336314797401428
9,38,0.33767184615135193
9,39,0.6024683713912964
10,0,0.3884120583534241
10,1,0.5879034996032715
10,2,0.4323362708091736
10,3,0.366901695728302
10,4,0.5990930199623108
10,5,0.4579271376132965
10,6,0.44990500807762146
10,7,0.39949074387550354
10,8,0.5826859474182129
10,9,0.3666262626647949
10,10,0.30948227643966675
10,11,0.2940003573894501
10,12,0.5424877405166626
10,13,0.3250047564506531
10,14,0.21078073978424072
10,15,0.510312557220459
10,16,0.6685076951980591
10,17,0.6267285943031311
10,18,0.3223482668399811
10,19,0.31039729714393616
10,20,0.33789777755737305
10,21,0.4002046287059784
10,22,0.37762314081192017
10,23,0.3742832839488983
10,24,0.6461676359176636
10,25,0.8529554009437561
10,26,0.361839234828949
10,27,0.46178439259529114
10,28,0.48194435238838196
10,29,0.4041573405265808
10,30,0.9116963148117065
10,31,0.4944731593132019
10,32,0.3119032084941864
10,33,0.463774174451828
10,34,0.6018289923667908
10,35,0.3677293360233307
10,36,0.31840041279792786
10,37,0.545828640460968
10,38,0.5015214681625366
10,39,0.30877578258514404
11,0,0.4028947949409485
11,1,0.40041059255599976
11,2,0.2481873631477356
11,3,0.4797668755054474
11,4,0.5806781649589539
11,5,0.3805873394012451
11,6,0.4950260519981384
11,7,0.5698046684265137
11,8,0.28268706798553467
11,9,0.3951755464076996
11,10,1.0719523429870605
11,11,0.3799891471862793
11,12,0.445667028427124
11,13,0.3213418424129486
11,14,0.3477218449115753
11,15,0.38272663950920105
11,16,0.5721635222434998
11,17,0.4836679697036743
11,18,0.5841413140296936
11,19,0.35143721103668213
11,20,0.5771680474281311
11,21,0.38915300369262695
11,22,0.289963960647583
11,23,0.3148811459541321
11,24,0.48466482758522034
11,25,0.6463318467140198
11,26,0.43406206369400024
11,27,0.28581199049949646
11,28,0.4604783356189728
11,29,0.8547084331512451
11,30,0.5207237005233765
11,31,0.34797587990760803
11,32,0.2940326929092407
11,33,0.5088207125663757
11,34,0.4447493255138397
11,35,0.32857516407966614
11,36,0.352142870426178
11,37,0.3615350127220154
11,38,0.5687373280525208
11,39,0.559561550617218
