layer,head,imp,pert,cell_global,cell_within,effect
8,30,0.5930045247077942,0.3306522667407989,A,A,0.019791666666666666
8,31,0.5239709615707397,0.3853162229061126,C,C,0.019791666666666666
9,0,0.5605871081352234,0.2507589757442474,B,B,0.017708333333333333
9,1,0.5522803664207458,0.3333351612091064,A,A,0.021875
9,2,0.535365104675293,0.3810665905475616,A,C,0.023958333333333335
9,3,0.5738312005996704,0.3074918985366821,A,A,0.025
9,4,0.6221145391464233,0.1783294379711151,B,B,0.021875
9,5,0.6180915832519531,0.2236153036355972,B,B,0.034375
9,6,0.6000008583068848,0.2162185758352279,B,B,0.023958333333333335
9,7,0.6207741498947144,0.1369576305150985,B,B,0.019791666666666666
9,8,0.5474597215652466,0.1663513481616974,B,D,0.026041666666666668
9,9,0.5154535174369812,0.1984051465988159,D,D,0.022916666666666665
9,10,0.536462664604187,0.2751646041870117,A,D,0.019791666666666666
9,11,0.5323350429534912,0.2463817745447158,D,D,0.025
9,12,0.6416276693344116,0.3228445947170257,A,A,0.019791666666666666
9,13,0.6855159997940063,0.4943644404411316,A,A,0.030208333333333334
9,14,0.5868158340454102,0.4346570372581482,A,A,0.021875
9,15,0.6013743281364441,0.2185903340578079,B,B,0.020833333333333332
9,16,0.5372449159622192,0.2979505658149719,A,D,0.019791666666666666
9,17,0.5595104694366455,0.3029974699020386,A,A,0.019791666666666666
9,18,0.5337351560592651,0.3865545392036438,C,C,0.022916666666666665
9,19,0.542047381401062,0.440928965806961,A,C,0.029166666666666667
9,20,0.5336082577705383,0.3784075677394867,C,C,0.029166666666666667
9,21,0.6529785394668579,0.3023869395256042,A,B,0.021875
9,22,0.6051033139228821,0.3700637817382812,A,A,0.023958333333333335
9,23,0.5803520083427429,0.2280799150466919,B,B,0.019791666666666666
9,24,0.536669135093689,0.4819921255111694,A,C,0.025
9,25,0.5936595797538757,0.0889367461204528,B,B,0.025
9,26,0.5092415809631348,0.2053300440311432,D,D,0.025
9,27,0.5034932494163513,0.3195211589336395,C,C,0.020833333333333332
9,28,0.5485470294952393,0.3398650586605072,A,C,0.025
9,29,0.5201637148857117,0.4767225980758667,C,C,0.034375
9,30,0.5405234694480896,0.2926642894744873,A,D,0.019791666666666666
9,31,0.5192481875419617,0.7335360646247864,C,C,0.03229166666666667
10,0,0.5094177722930908,0.4424193501472473,C,C,0.026041666666666668
10,1,0.5054124593734741,0.6847203969955444,C,C,0.03854166666666667
10,2,0.5353310108184814,0.1698791533708572,B,D,0.021875
10,3,0.7376517057418823,0.3898942470550537,A,A,0.028125
10,4,0.6097229719161987,0.2245886325836181,B,B,0.030208333333333334
10,5,0.5749350190162659,0.1912895292043686,B,D,0.017708333333333333
10,6,0.6525794267654419,0.2322342991828918,B,B,0.01875
10,7,0.5817111730575562,0.26949542760849,A,D,0.03229166666666667
10,8,0.6170464754104614,0.3325899243354797,A,B,0.019791666666666666
10,9,0.5997390747070312,0.2899686396121979,A,D,0.019791666666666666
10,10,0.5887482762336731,0.2313651889562606,B,D,0.01875
10,11,0.5858636498451233,0.1310788840055465,B,D,0.015625
10,12,0.5673003196716309,0.0770354568958282,B,D,0.020833333333333332
10,13,0.6103954315185547,0.2264244258403778,B,B,0.01875
10,14,0.6517601013183594,0.1909627318382263,B,B,0.023958333333333335
10,15,0.5650779008865356,0.430008977651596,A,C,0.020833333333333332
10,16,0.5680543184280396,0.2681288421154022,A,D,0.023958333333333335
10,17,0.7029598951339722,0.4377411007881164,A,A,0.017708333333333333
10,18,0.6842172145843506,1.345780849456787,A,A,0.058333333333333334
10,19,0.5589720010757446,0.3640059232711792,A,C,0.03125
10,20,0.7260103821754456,0.657959520816803,A,A,0.01875
10,21,0.7364982962608337,0.3310501873493194,A,B,0.029166666666666667
10,22,0.5581837296485901,0.4032202363014221,A,C,0.027083333333333334
10,23,0.7395544052124023,0.545067548751831,A,A,0.020833333333333332
10,24,0.6893199682235718,0.6602590680122375,A,A,0.035416666666666666
10,25,0.6418676376342773,0.4953590035438537,A,A,0.021875
10,26,0.6123685836791992,0.3449724316596985,A,A,0.041666666666666664
10,27,0.5493108034133911,0.7270348072052002,A,C,0.023958333333333335
