layer,head,imp,pert,cell_global,cell_within,effect
16,8,0.5429625511169434,1.4265196323394775,A,B,0.005394339561462356
16,9,0.4980939924716949,2.6331608295440674,A,A,0.030558220545450803
16,10,0.0582535006105899,0.963111162185669,D,D,0.006785726547241169
16,11,0.7508123517036438,3.846602916717529,A,A,0.06451238791147865
16,12,0.3586183786392212,3.878204822540283,C,C,0.1153004725774129
16,13,0.5421462655067444,0.7888908386230469,B,B,0.0030901829401651596
16,14,0.3956831097602844,2.925938367843628,C,C,0.0718723615010579
16,15,0.0759353935718536,0.8383126258850098,D,D,0.004749496777852333
17,0,0.4593931436538696,2.4550347328186035,A,C,0.060609928766886347
17,1,0.31581711769104,5.86246919631958,C,C,0.0637292623519897
17,2,0.5090236663818359,0.7445363402366638,B,B,0.0047973712285359245
17,3,0.0,1.3467251062393188,C,D,0.00610828399658198
17,4,0.4943669438362121,1.1018768548965454,A,B,0.005459149678548131
17,5,0.2058482766151428,1.3267629146575928,C,D,0.014045532544453891
17,6,0.3105565309524536,0.2848072946071625,D,D,0.0024682203928629073
17,7,0.5078409910202026,1.5204601287841797,A,A,0.008624275525410926
17,8,0.4587754905223846,2.034414768218994,A,C,0.05659952958424882
17,9,0.3043259680271148,2.461237668991089,C,C,0.02620349725087479
17,10,0.5364916920661926,1.53354012966156,A,A,0.012961387634277295
17,11,0.4990979731082916,1.0948082208633425,A,B,0.011040353775024365
17,12,0.1540566682815551,0.5016400814056396,D,D,0.0022980054219563367
17,13,0.5135208368301392,5.595633029937744,A,A,0.17704317569732664
17,14,0.517113447189331,1.7894322872161863,A,A,0.010032669703165643
17,15,0.5109176635742188,1.1230196952819824,A,B,0.006303238868713334
18,0,0.5136929154396057,1.4015296697616575,A,B,0.012303153673807736
18,1,0.2528834342956543,0.2679313123226166,D,D,0.0010414282480875206
18,2,0.2233632206916809,3.519673585891724,C,C,0.021008515357971148
18,3,0.3287997245788574,2.930825471878052,C,C,0.019372598330179805
18,4,0.2232112884521484,4.438704967498779,C,C,0.0322352011998494
18,5,0.3839175701141357,5.064497947692871,C,A,0.0413355429967244
18,6,0.4850386381149292,0.545792818069458,B,B,0.009178010622660267
18,7,0.5003697872161865,0.7847191095352173,B,B,0.005158583323160761
18,8,0.5131775736808777,1.3405810594558716,A,B,0.007184386253356891
18,9,0.5070491433143616,3.039339780807495,A,A,0.09036950270334874
18,10,0.5064705610275269,0.4347424507141113,B,B,0.003983124097188272
18,11,0.5190639495849609,2.108288526535034,A,B,0.018891318639119418
18,12,0.3733059465885162,0.2737588286399841,D,D,0.0016023635864257308
18,13,0.2506309747695923,3.835961580276489,C,C,0.03659268220265702
18,14,0.119925856590271,2.434834241867065,C,C,0.015539789199829056
18,15,0.3377131521701813,7.696519374847412,C,C,0.21565504074096678
19,0,0.0286372993141412,3.166275978088379,C,C,0.010529335339864051
19,1,0.0419425554573535,2.680753707885742,C,C,0.01606435775756831
19,2,0.5512692928314209,1.0462898015975952,A,B,0.005566652615865025
19,3,0.4893202781677246,0.4798336625099182,B,B,0.004059926668802853
19,4,0.0,1.511000633239746,C,D,0.0069385131200154155
19,5,0.3750332295894623,0.636375904083252,D,B,0.005187805493672643
19,6,0.0077557107433676,2.3972392082214355,C,D,0.010025167465209915
19,7,0.274660050868988,1.2492213249206543,C,B,0.009829839070637976
19,8,0.1895903050899505,5.859843254089356,C,A,0.10163660844167069
19,9,0.5373278856277466,5.109727382659912,A,A,0.08763323624928789
19,10,0.4608427882194519,0.4239837825298309,B,B,0.0016175587972004789
19,11,0.3932508826255798,7.706284046173096,C,A,0.13504366079966224
19,12,0.1169729083776474,3.730382919311523,C,C,0.02997383276621496
19,13,0.070023089647293,4.204024791717529,C,C,0.030092446009317993
19,14,0.1422505974769592,0.801730751991272,D,D,0.003890832265218055
19,15,0.0332006216049194,4.214205741882324,C,C,0.017011825243631953
20,0,0.47605961561203,11.175477027893066,A,A,0.5047519683837891
20,1,0.3197028934955597,4.021068572998047,C,A,0.025937517484029084
20,2,0.4833827316761017,1.6360149383544922,A,A,0.006361571947733516
20,3,0.5169295072555542,1.4752180576324463,A,B,0.02194397449493403
20,4,0.3146722316741943,0.4806500673294067,D,B,0.0021307627360025567
20,5,0.3871380090713501,2.409775257110596,C,A,0.01206881999969478
20,6,0.0183385536074638,2.425084590911865,C,C,0.008237989743550573
20,7,0.1530363708734512,2.609304428100586,C,C,0.013011328379313103
20,8,0.0905111581087112,2.9001944065093994,C,C,0.013256939252217565
20,9,0.0218596681952476,2.9909539222717285,C,C,0.014510774612426712
20,10,0.0194497611373662,0.5854303240776062,D,D,0.0021928866704304588
20,11,0.2311495691537857,1.473905086517334,C,D,0.014631040891011509
20,12,0.4698055982589721,1.2647769451141355,A,B,0.005891569455464637
20,13,0.1492015421390533,0.7808282375335693,D,D,0.002100006739298451
20,14,0.5028340816497803,1.018574833869934,B,B,0.020145543416341102
20,15,0.1775202304124832,1.0709577798843384,C,D,0.004885053634643508
21,0,0.2785454392433166,0.3790925145149231,D,B,0.0016686201095580612
21,1,0.3245090544223785,0.542357861995697,D,B,0.004189387957255001
21,2,0.4477624297142029,1.0907572507858276,A,B,0.0214369138081868
21,3,0.1829691380262375,0.16521617770195,D,D,0.0006077289581298451
