layer,head,imp,pert,cell_global,cell_within,effect
7,29,0.1864086687564849,0.0200316868722438,D,D,0.12395833333333334
7,30,0.48516446352005,0.073737196624279,D,D,0.10416666666666667
7,31,0.5087380409240723,0.1949356943368911,D,A,0.12083333333333333
7,32,0.341172307729721,0.0394329726696014,D,D,0.13645833333333332
7,33,0.5023000240325928,0.2221646904945373,D,A,0.109375
7,34,0.3004907369613647,0.0867178663611412,D,D,0.10520833333333333
7,35,0.5021015405654907,0.1864516139030456,D,A,0.12395833333333334
7,36,0.3112993836402893,0.2004709094762802,D,C,0.13229166666666667
7,37,0.4751991629600525,0.3553045392036438,D,C,0.10833333333333334
7,38,0.4929724931716919,0.2487419247627258,D,A,0.12395833333333334
7,39,0.5006726384162903,0.6007454991340637,C,A,0.13020833333333334
8,0,0.5064388513565063,0.1529271155595779,D,A,0.12083333333333333
8,1,0.4947419762611389,0.0887098684906959,D,B,0.11979166666666667
8,2,0.4086019992828369,0.0959829911589622,D,D,0.146875
8,3,0.256135880947113,0.0528044141829013,D,D,0.11458333333333333
8,4,0.452036052942276,0.0648899972438812,D,D,0.115625
8,5,0.2886464893817901,0.1444636285305023,D,C,0.13229166666666667
8,6,0.4556516408920288,0.1863116323947906,D,C,0.134375
8,7,0.3883470296859741,0.2009866833686828,D,C,0.11041666666666666
8,8,0.4806712865829468,0.0738587602972984,D,D,0.11875
8,9,0.5023454427719116,0.2504492998123169,D,A,0.14479166666666668
8,10,0.5015897750854492,0.1705074906349182,D,A,0.08541666666666667
8,11,0.4677905738353729,0.2914094030857086,D,C,0.11458333333333333
8,12,0.4966336190700531,0.4079748392105102,D,A,0.10833333333333334
8,13,0.4484819769859314,0.1480940133333206,D,C,0.09895833333333333
8,14,0.5066629648208618,0.2794678211212158,D,A,0.115625
8,15,0.4144802689552307,0.0270120240747928,D,D,0.125
8,16,0.4959281980991363,0.1498813331127166,D,A,0.13020833333333334
8,17,0.5002720355987549,0.4220022559165954,D,A,0.140625
8,18,0.4854676127433777,0.0162059180438518,D,D,0.11458333333333333
8,19,0.5015391111373901,0.2485817521810531,D,A,0.10625
8,20,0.4936668872833252,0.0219034161418676,D,B,0.12083333333333333
8,21,0.4883100986480713,0.0361819975078105,D,B,0.13333333333333333
8,22,0.4952090978622436,0.3384945094585418,D,A,0.11770833333333333
8,23,0.493347018957138,0.0333225168287754,D,B,0.12604166666666666
8,24,0.3416808247566223,0.0106818294152617,D,D,0.109375
8,25,0.4867062568664551,0.0960077494382858,D,B,0.12604166666666666
