group,ratio,k,k_actual,prompt_id,delta_loss_signed
C_imp_asc,0.05,8,8,99,-1.478061148994847
C_imp_asc,0.05,8,8,100,-1.337028704191507
C_imp_asc,0.05,8,8,101,-1.6525105426186002
C_imp_asc,0.05,8,8,102,-1.7239454169022395
C_imp_asc,0.05,8,8,103,-1.346952388161105
C_imp_asc,0.05,8,8,104,-1.691761117232474
C_imp_asc,0.05,8,8,105,-1.2139336435418393
C_imp_asc,0.05,8,8,106,-1.0183851593419124
C_imp_asc,0.05,8,8,107,-1.0749706469084082
C_imp_asc,0.05,8,8,108,-2.4840316270527083
C_imp_asc,0.05,8,8,109,-1.4896346142417514
C_imp_asc,0.05,8,8,110,-1.6006694090993783
C_imp_asc,0.05,8,8,111,-1.0201378370586163
C_imp_asc,0.05,8,8,112,0.4645467055471322
C_imp_asc,0.05,8,8,113,-2.1806399194817807
C_imp_asc,0.05,8,8,114,-0.7408423172800163
C_imp_asc,0.05,8,8,115,-1.0040602433054069
C_imp_asc,0.05,8,8,116,-1.1443377545005404
C_imp_asc,0.05,8,8,117,-0.9987994244224154
C_imp_asc,0.05,8,8,118,-1.3880523882414177
C_imp_asc,0.05,8,8,119,-1.643019676208496
C_imp_asc,0.05,8,8,120,-0.9054505699559279
C_imp_asc,0.05,8,8,121,-1.7274939888402034
C_imp_asc,0.05,8,8,122,-1.1230596241198079
C_imp_asc,0.05,8,8,123,-0.7480380409642251
C_imp_asc,0.05,8,8,124,-0.797317555076198
C_imp_asc,0.05,8,8,125,-1.7716246655112826
C_imp_asc,0.05,8,8,126,-1.1430820665861425
C_imp_asc,0.05,8,8,127,-2.268238469174033
C_imp_asc,0.05,8,8,128,-2.32913659748278
C_imp_asc,0.05,8,8,129,-1.7208847748605844
C_imp_asc,0.05,8,8,130,-1.8922404740986067
C_imp_asc,0.05,8,8,131,-1.287485122680664
C_imp_asc,0.05,8,8,132,-1.7040354578118588
C_imp_asc,0.05,8,8,133,-1.117862751609401
C_imp_asc,0.05,8,8,134,-1.2927174819143197
C_imp_asc,0.05,8,8,135,-0.5864993647525196
C_imp_asc,0.05,8,8,136,-1.3950784582840772
C_imp_asc,0.05,8,8,137,-1.054926370319567
C_imp_asc,0.05,8,8,138,-1.5161602622584276
C_imp_asc,0.05,8,8,139,-0.8301179283543618
C_imp_asc,0.05,8,8,140,-1.2515208595677407
C_imp_asc,0.05,8,8,141,-1.1083629758734475
C_imp_asc,0.05,8,8,142,-1.2255882463957128
C_imp_asc,0.05,8,8,143,-1.0281138169138053
C_imp_asc,0.05,8,8,144,-0.9964990113910872
C_imp_asc,0.05,8,8,145,-1.4254741668701172
C_imp_asc,0.05,8,8,146,-1.2330842269094369
C_imp_asc,0.05,8,8,147,-1.5923079440468229
C_imp_asc,0.05,8,8,148,-1.0383723158585418
C_imp_asc,0.05,8,8,149,-2.319171604357269
C_imp_asc,0.05,8,8,150,-0.6062988482023535
C_imp_asc,0.05,8,8,151,-0.8822107816997331
C_imp_asc,0.05,8,8,152,-1.2408789082577343
C_imp_asc,0.05,8,8,153,-2.1389586800023146
C_imp_asc,0.05,8,8,154,-0.8918689928556738
C_imp_asc,0.05,8,8,155,-2.07388973236084
C_imp_asc,0.05,8,8,156,-1.725407198855752
C_imp_asc,0.05,8,8,157,-1.5466186121890395
C_imp_asc,0.05,8,8,158,-1.4170150254902119
C_imp_asc,0.05,8,8,159,-2.1129417419433594
C_imp_asc,0.05,8,8,160,-1.6477529626143603
C_imp_asc,0.05,8,8,161,-2.1083003345288738
C_imp_asc,0.05,8,8,162,-2.144812935277038
C_imp_asc,0.05,8,8,163,-1.4711875413593472
C_imp_asc,0.05,8,8,164,-1.1719994294015983
C_imp_asc,0.05,8,8,165,-1.6696690634677296
C_imp_asc,0.05,8,8,166,-1.524282053897256
C_imp_asc,0.05,8,8,167,-0.7579950031481282
C_imp_asc,0.05,8,8,168,-1.0162470466212241
C_imp_asc,0.05,8,8,169,-0.4551156696520344
C_imp_asc,0.05,8,8,170,-1.8817825066415885
C_imp_asc,0.05,8,8,171,-1.3740716733430567
C_imp_asc,0.05,8,8,172,-1.1465591631437597
C_imp_asc,0.05,8,8,173,-1.104938607466849
C_imp_asc,0.05,8,8,174,-1.1781594627781935
C_imp_asc,0.05,8,8,175,-1.3083750072278484
C_imp_asc,0.05,8,8,176,-1.8397238380030565
C_imp_asc,0.05,8,8,177,-1.04701634457237
C_imp_asc,0.05,8,8,178,-1.4290015571995767
C_imp_asc,0.05,8,8,179,-0.7389575054771029
C_imp_asc,0.05,8,8,180,-1.5034809112548828
C_imp_asc,0.05,8,8,181,-1.297326389111971
C_imp_asc,0.05,8,8,182,-0.9026630803158397
C_imp_asc,0.05,8,8,183,-1.865752772281045
C_imp_asc,0.05,8,8,184,-1.7928601817080825
C_imp_asc,0.05,8,8,185,-1.702309257105778
C_imp_asc,0.05,8,8,186,-1.3575511731599512
C_imp_asc,0.05,8,8,187,-1.1831433145623453
C_imp_asc,0.05,8,8,188,-0.6549857792101417
C_imp_asc,0.05,8,8,189,-0.6560471183375327
C_imp_asc,0.05,8,8,190,-0.8703561582063379
C_imp_asc,0.05,8,8,191,-0.6603797234986928
C_imp_asc,0.05,8,8,192,-2.510059356689453
C_imp_asc,0.05,8,8,193,-0.5718777807135336
C_imp_asc,0.05,8,8,194,-1.6160818401135906
C_imp_asc,0.05,8,8,195,-1.288176687140215
C_imp_asc,0.05,8,8,196,-1.2252092361450195
C_imp_asc,0.05,8,8,197,-0.6145719227037922
C_imp_asc,0.05,8,8,198,-1.1414819516633692
C_imp_asc,0.05,8,8,199,-1.708318358973452
C_imp_asc,0.07,11,11,0,-1.9811511792634633
C_imp_asc,0.07,11,11,1,-1.6455207623933497
C_imp_asc,0.07,11,11,2,-2.2706248634739943
C_imp_asc,0.07,11,11,3,-1.1797265002602053
C_imp_asc,0.07,11,11,4,-1.4404156333521811
C_imp_asc,0.07,11,11,5,-1.2134483237015594
C_imp_asc,0.07,11,11,6,-1.3875129097386427
C_imp_asc,0.07,11,11,7,-0.1264726739180695
C_imp_asc,0.07,11,11,8,-1.3696788988615314
C_imp_asc,0.07,11,11,9,-1.9893604579724773
C_imp_asc,0.07,11,11,10,0.0696704262181349
C_imp_asc,0.07,11,11,11,-1.1875675101029266
C_imp_asc,0.07,11,11,12,-1.4736665424547688
C_imp_asc,0.07,11,11,13,-0.9749678059628142
C_imp_asc,0.07,11,11,14,-1.9768104051288802
C_imp_asc,0.07,11,11,15,-1.6953604848761294
C_imp_asc,0.07,11,11,16,-0.5500566080996858
C_imp_asc,0.07,11,11,17,-0.615141718011154
C_imp_asc,0.07,11,11,18,-1.4243101822702506
C_imp_asc,0.07,11,11,19,-1.5717748340807454
C_imp_asc,0.07,11,11,20,-0.9660906540720084
C_imp_asc,0.07,11,11,21,-1.034115590547259
C_imp_asc,0.07,11,11,22,-1.786179040607653
C_imp_asc,0.07,11,11,23,-0.9607753251728255
C_imp_asc,0.07,11,11,24,-1.2862166354530729
C_imp_asc,0.07,11,11,25,-0.7484086689196161
C_imp_asc,0.07,11,11,26,-1.243076374656276
C_imp_asc,0.07,11,11,27,-0.7937685815911557
C_imp_asc,0.07,11,11,28,-1.6115716131109945
C_imp_asc,0.07,11,11,29,-1.3495525058947102
C_imp_asc,0.07,11,11,30,-1.017769913924365
C_imp_asc,0.07,11,11,31,-1.8387053138331346
C_imp_asc,0.07,11,11,32,-2.575267942328203
C_imp_asc,0.07,11,11,33,-0.16141670628597993
C_imp_asc,0.07,11,11,34,-1.4039031580874806
C_imp_asc,0.07,11,11,35,-0.9028004596107877
C_imp_asc,0.07,11,11,36,-0.21684561277690761
C_imp_asc,0.07,11,11,37,-0.9384026778371712
C_imp_asc,0.07,11,11,38,-1.24440403988487
C_imp_asc,0.07,11,11,39,-0.1694194894087957
C_imp_asc,0.07,11,11,40,-1.0095425655967318
C_imp_asc,0.07,11,11,41,-1.026542412607295
C_imp_asc,0.07,11,11,42,-1.0513713234349282
C_imp_asc,0.07,11,11,43,-1.5049650292647527
C_imp_asc,0.07,11,11,44,-1.779877612465306
C_imp_asc,0.07,11,11,45,-1.332413673400879
C_imp_asc,0.07,11,11,46,-1.4899136392693784
C_imp_asc,0.07,11,11,47,-0.7631666785792284
C_imp_asc,0.07,11,11,48,-1.2920129173680373
C_imp_asc,0.07,11,11,49,-0.422040638170742
C_imp_asc,0.07,11,11,50,-1.7954743535895101
C_imp_asc,0.07,11,11,51,-2.080794083444694
C_imp_asc,0.07,11,11,52,-2.0363191303453956
C_imp_asc,0.07,11,11,53,-1.4519584053441097
C_imp_asc,0.07,11,11,54,-1.5733032728496354
C_imp_asc,0.07,11,11,55,-0.8680510771901968
C_imp_asc,0.07,11,11,56,-1.0314383757741812
C_imp_asc,0.07,11,11,57,-0.9699045984368588
C_imp_asc,0.07,11,11,58,-0.5792905907881902
C_imp_asc,0.07,11,11,59,-2.0368272379824965
C_imp_asc,0.07,11,11,60,-1.1372441492582617
C_imp_asc,0.07,11,11,61,-0.4980288555747592
C_imp_asc,0.07,11,11,62,-1.3483661350451026
C_imp_asc,0.07,11,11,63,-0.9160948301616472
C_imp_asc,0.07,11,11,64,-0.41700925325092797
C_imp_asc,0.07,11,11,65,-1.4086317765085319
C_imp_asc,0.07,11,11,66,-0.7557463394968149
C_imp_asc,0.07,11,11,67,-1.0954226443642057
C_imp_asc,0.07,11,11,68,-0.8564015438682144
C_imp_asc,0.07,11,11,69,-0.231435273822985
C_imp_asc,0.07,11,11,70,-1.8715607492547282
C_imp_asc,0.07,11,11,71,-1.0286462181492855
C_imp_asc,0.07,11,11,72,-1.3943652604755616
C_imp_asc,0.07,11,11,73,0.29056027061060874
C_imp_asc,0.07,11,11,74,-1.083275393435832
C_imp_asc,0.07,11,11,75,-0.9859083075272395
C_imp_asc,0.07,11,11,76,-1.7682642183805761
C_imp_asc,0.07,11,11,77,-1.803268382423802
C_imp_asc,0.07,11,11,78,-1.2693235497725635
C_imp_asc,0.07,11,11,79,-1.0991802968476954
C_imp_asc,0.07,11,11,80,-0.7333479429546159
C_imp_asc,0.07,11,11,81,-0.7629730826930015
C_imp_asc,0.07,11,11,82,-1.6929182755319694
C_imp_asc,0.07,11,11,83,-1.3505238984760481
C_imp_asc,0.07,11,11,84,-0.8354901765522218
C_imp_asc,0.07,11,11,85,-0.24834843685752261
C_imp_asc,0.07,11,11,86,-1.884758372055856
C_imp_asc,0.07,11,11,87,-1.114926087228877
C_imp_asc,0.07,11,11,88,-1.5897959658974088
C_imp_asc,0.07,11,11,89,-0.6297730395668424
C_imp_asc,0.07,11,11,90,-1.4298594123438804
C_imp_asc,0.07,11,11,91,-1.7998692361932065
C_imp_asc,0.07,11,11,92,-0.6177421870984539
C_imp_asc,0.07,11,11,93,-1.6184919005946128
C_imp_asc,0.07,11,11,94,0.04114467219302398
C_imp_asc,0.07,11,11,95,-1.8460471504612954
C_imp_asc,0.07,11,11,96,-0.06338109468158848
C_imp_asc,0.07,11,11,97,-1.3828397550080958
C_imp_asc,0.07,11,11,98,-1.3202073950516553
C_imp_asc,0.07,11,11,99,-1.0558622761776597
C_imp_asc,0.07,11,11,100,-0.6967226831536522
C_imp_asc,0.07,11,11,101,-1.0982512423866666
C_imp_asc,0.07,11,11,102,-1.5695369118138345
C_imp_asc,0.07,11,11,103,-1.23032640155993
C_imp_asc,0.07,11,11,104,-0.9290524281953516
C_imp_asc,0.07,11,11,105,-0.809360654730547
C_imp_asc,0.07,11,11,106,-1.2760969463147607
C_imp_asc,0.07,11,11,107,-0.5673265708120212
C_imp_asc,0.07,11,11,108,-2.6255223123650815
C_imp_asc,0.07,11,11,109,-1.348651986373099
C_imp_asc,0.07,11,11,110,-1.2863536132009408
C_imp_asc,0.07,11,11,111,-0.7983569095009244
C_imp_asc,0.07,11,11,112,0.7095373053299774
C_imp_asc,0.07,11,11,113,-1.6065619117335288
C_imp_asc,0.07,11,11,114,-0.6800103940461817
C_imp_asc,0.07,11,11,115,-0.4910836470754525
C_imp_asc,0.07,11,11,116,-0.5925180535567449
C_imp_asc,0.07,11,11,117,-0.24952040220561855
C_imp_asc,0.07,11,11,118,-1.0350690138967398
C_imp_asc,0.07,11,11,119,-1.759359359741211
C_imp_asc,0.07,11,11,120,-0.57432209817987
C_imp_asc,0.07,11,11,121,-1.4927028856779412
C_imp_asc,0.07,11,11,122,-0.5783306924920328
C_imp_asc,0.07,11,11,123,-0.7120868783248078
C_imp_asc,0.07,11,11,124,-0.9138250350952148
C_imp_asc,0.07,11,11,125,-1.2499154743395344
C_imp_asc,0.07,11,11,126,-0.7372357719822915
C_imp_asc,0.07,11,11,127,-1.6596251537925326
C_imp_asc,0.07,11,11,128,-1.9725949638768228
C_imp_asc,0.07,11,11,129,-1.9002688809445036
C_imp_asc,0.07,11,11,130,-1.562793330142373
C_imp_asc,0.07,11,11,131,-0.8522944199411491
C_imp_asc,0.07,11,11,132,-1.4952733893143488
C_imp_asc,0.07,11,11,133,-0.8930340315166276
C_imp_asc,0.07,11,11,134,-1.355398077713815
C_imp_asc,0.07,11,11,135,-0.2471030887804524
C_imp_asc,0.07,11,11,136,-1.1346890047976839
C_imp_asc,0.07,11,11,137,-1.5094777157432127
C_imp_asc,0.07,11,11,138,-1.5001139389841178
C_imp_asc,0.07,11,11,139,-0.23715965371382808
C_imp_asc,0.07,11,11,140,-0.779499555888929
C_imp_asc,0.07,11,11,141,-0.7585249951011264
C_imp_asc,0.07,11,11,142,-1.0426562961779133
C_imp_asc,0.07,11,11,143,-1.1023769880595964
C_imp_asc,0.07,11,11,144,-0.8713866785952895
C_imp_asc,0.07,11,11,145,-1.349673873499821
C_imp_asc,0.07,11,11,146,-1.1810472889950407
C_imp_asc,0.07,11,11,147,-1.461807602330257
C_imp_asc,0.07,11,11,148,-1.7488124496058433
C_imp_asc,0.07,11,11,149,-1.7518882751464844
C_imp_asc,0.07,11,11,150,-0.7376687401219435
C_imp_asc,0.07,11,11,151,-0.6729107405010026
C_imp_asc,0.07,11,11,152,-0.872137421055843
C_imp_asc,0.07,11,11,153,-2.4643989362214747
C_imp_asc,0.07,11,11,154,-0.14377473530016616
C_imp_asc,0.07,11,11,155,-1.715876980831748
C_imp_asc,0.07,11,11,156,-1.6332809548628973
C_imp_asc,0.07,11,11,157,-1.268078553049186
C_imp_asc,0.07,11,11,158,-1.441826920760306
C_imp_asc,0.07,11,11,159,-1.572314463163675
C_imp_asc,0.07,11,11,160,-1.336820502030223
C_imp_asc,0.07,11,11,161,-1.9854504685652863
C_imp_asc,0.07,11,11,162,-0.9885981208399741
C_imp_asc,0.07,11,11,163,-1.183300520244396
C_imp_asc,0.07,11,11,164,-1.0826400706642545
C_imp_asc,0.07,11,11,165,-1.476843971955148
C_imp_asc,0.07,11,11,166,-1.9019210213109083
C_imp_asc,0.07,11,11,167,-0.1712480846204265
C_imp_asc,0.07,11,11,168,-0.6822838532297268
C_imp_asc,0.07,11,11,169,-0.14535146010549482
C_imp_asc,0.07,11,11,170,-1.7157064488059603
C_imp_asc,0.07,11,11,171,-0.4142577522679396
C_imp_asc,0.07,11,11,172,-1.1112909317016602
C_imp_asc,0.07,11,11,173,-1.0799709119294825
C_imp_asc,0.07,11,11,174,-0.48084733360692056
C_imp_asc,0.07,11,11,175,-1.154976995367754
C_imp_asc,0.07,11,11,176,-1.0391740798950195
C_imp_asc,0.07,11,11,177,-0.7247909746672008
C_imp_asc,0.07,11,11,178,-1.0932210495597445
C_imp_asc,0.07,11,11,179,-0.6338278117932781
C_imp_asc,0.07,11,11,180,-1.2300753844411751
C_imp_asc,0.07,11,11,181,-0.9038181806865513
C_imp_asc,0.07,11,11,182,-0.7943554426494401
C_imp_asc,0.07,11,11,183,-1.3469259864405565
C_imp_asc,0.07,11,11,184,-1.4234816400628318
C_imp_asc,0.07,11,11,185,-1.202038614373457
C_imp_asc,0.07,11,11,186,-1.0226051932887046
C_imp_asc,0.07,11,11,187,-0.8396433278134001
C_imp_asc,0.07,11,11,188,-0.36194214067961106
C_imp_asc,0.07,11,11,189,-0.6620458803678844
C_imp_asc,0.07,11,11,190,-1.2000175275300684
C_imp_asc,0.07,11,11,191,-0.49574712703102364
C_imp_asc,0.07,11,11,192,-2.5723431235865526
C_imp_asc,0.07,11,11,193,-0.14341038151791174
C_imp_asc,0.07,11,11,194,-0.8663677918283561
C_imp_asc,0.07,11,11,195,-1.4154802623548015
C_imp_asc,0.07,11,11,196,-1.2502330980802832
C_imp_asc,0.07,11,11,197,-0.3507450003373016
C_imp_asc,0.07,11,11,198,-1.2220046896683563
C_imp_asc,0.07,11,11,199,-1.5200229444001838
C_imp_asc,0.1,15,15,0,-1.7524334255017706
C_imp_asc,0.1,15,15,1,-1.427252719276833
C_imp_asc,0.1,15,15,2,-2.16562677684583
C_imp_asc,0.1,15,15,3,-1.1183343184621712
C_imp_asc,0.1,15,15,4,-1.2118843480160386
C_imp_asc,0.1,15,15,5,-1.0578569111071126
C_imp_asc,0.1,15,15,6,-1.3978911450034701
C_imp_asc,0.1,15,15,7,-0.25112699207506495
C_imp_asc,0.1,15,15,8,-1.2595870118392138
C_imp_asc,0.1,15,15,9,-2.0912107166491047
C_imp_asc,0.1,15,15,10,0.18730535005268578
C_imp_asc,0.1,15,15,11,-1.1621884295814908
C_imp_asc,0.1,15,15,12,-1.202449246456748
C_imp_asc,0.1,15,15,13,-0.9988859578182829
C_imp_asc,0.1,15,15,14,-1.6163820969431022
C_imp_asc,0.1,15,15,15,-1.7223547885292447
C_imp_asc,0.1,15,15,16,-0.44082015439083655
C_imp_asc,0.1,15,15,17,-0.6417880309255484
C_imp_asc,0.1,15,15,18,-1.4486308348806283
C_imp_asc,0.1,15,15,19,-1.1176400937532094
C_imp_asc,0.1,15,15,20,-1.0618734108774284
C_imp_asc,0.1,15,15,21,-0.602115279749821
C_imp_asc,0.1,15,15,22,-1.6062286276566375
C_imp_asc,0.1,15,15,23,-0.8643043919613476
C_imp_asc,0.1,15,15,24,-1.3657756102712533
C_imp_asc,0.1,15,15,25,-0.7400285319278126
C_imp_asc,0.1,15,15,26,-1.2110517903378124
C_imp_asc,0.1,15,15,27,-0.7392863725361067
C_imp_asc,0.1,15,15,28,-1.132691132394891
C_imp_asc,0.1,15,15,29,-1.0346022154155534
C_imp_asc,0.1,15,15,30,-0.9677723332455272
C_imp_asc,0.1,15,15,31,-1.8666227742245312
C_imp_asc,0.1,15,15,32,-2.2128644240529916
C_imp_asc,0.1,15,15,33,-0.2998520700555112
C_imp_asc,0.1,15,15,34,-1.2705610676815624
C_imp_asc,0.1,15,15,35,-0.7346760599236752
C_imp_asc,0.1,15,15,36,-0.19551849365234375
C_imp_asc,0.1,15,15,37,-0.8829566554019337
C_imp_asc,0.1,15,15,38,-0.916575883564196
C_imp_asc,0.1,15,15,39,0.11955140766344385
C_imp_asc,0.1,15,15,40,-1.0043087507549089
C_imp_asc,0.1,15,15,41,-1.0002798783151725
C_imp_asc,0.1,15,15,42,-1.0193401637830242
C_imp_asc,0.1,15,15,43,-1.3298329805072981
C_imp_asc,0.1,15,15,44,-1.926189272027269
C_imp_asc,0.1,15,15,45,-0.882302434820879
C_imp_asc,0.1,15,15,46,-1.2874611302425976
C_imp_asc,0.1,15,15,47,-0.5920424712331673
C_imp_asc,0.1,15,15,48,-0.9027084551359508
C_imp_asc,0.1,15,15,49,-0.38837884601793604
C_imp_asc,0.1,15,15,50,-1.4260588194194614
C_imp_asc,0.1,15,15,51,-1.898236525686162
C_imp_asc,0.1,15,15,52,-2.07035877830104
C_imp_asc,0.1,15,15,53,-1.4719611218101107
C_imp_asc,0.1,15,15,54,-0.9483020180150099
C_imp_asc,0.1,15,15,55,-0.969097639385021
C_imp_asc,0.1,15,15,56,-0.7662095019691879
C_imp_asc,0.1,15,15,57,-0.9500941226356936
C_imp_asc,0.1,15,15,58,-0.5984907652202409
C_imp_asc,0.1,15,15,59,-1.7168106279875097
C_imp_asc,0.1,15,15,60,-1.1038915483575131
C_imp_asc,0.1,15,15,61,-0.5357389952007097
C_imp_asc,0.1,15,15,62,-1.1404324079814696
C_imp_asc,0.1,15,15,63,-0.5604737934313313
C_imp_asc,0.1,15,15,64,-0.5627639670121063
C_imp_asc,0.1,15,15,65,-1.1449503145719824
C_imp_asc,0.1,15,15,66,-0.9401061409398128
C_imp_asc,0.1,15,15,67,-1.0975941105892772
C_imp_asc,0.1,15,15,68,-0.9468497226112778
C_imp_asc,0.1,15,15,69,-0.45887189162404773
C_imp_asc,0.1,15,15,70,-1.8582668806377196
C_imp_asc,0.1,15,15,71,-0.9915217349403793
C_imp_asc,0.1,15,15,72,-1.2706761611135402
C_imp_asc,0.1,15,15,73,0.03281864367033549
C_imp_asc,0.1,15,15,74,-1.003863384849149
C_imp_asc,0.1,15,15,75,-1.1052956330148795
C_imp_asc,0.1,15,15,76,-1.4238875539679263
C_imp_asc,0.1,15,15,77,-1.5316159097771909
C_imp_asc,0.1,15,15,78,-1.129883515207391
C_imp_asc,0.1,15,15,79,-0.8041724656757587
C_imp_asc,0.1,15,15,80,-0.9369226254914942
C_imp_asc,0.1,15,15,81,-0.78830919767681
C_imp_asc,0.1,15,15,82,-1.4476538206401628
C_imp_asc,0.1,15,15,83,-1.3098116924888217
C_imp_asc,0.1,15,15,84,-0.9057411896555028
C_imp_asc,0.1,15,15,85,-0.0260816373323145
C_imp_asc,0.1,15,15,86,-1.8886279808847526
C_imp_asc,0.1,15,15,87,-0.9179797925447168
C_imp_asc,0.1,15,15,88,-1.5209338037591245
C_imp_asc,0.1,15,15,89,-0.5165989524439745
C_imp_asc,0.1,15,15,90,-0.5585645876432714
C_imp_asc,0.1,15,15,91,-1.6370568024484733
C_imp_asc,0.1,15,15,92,-0.5359018727352733
C_imp_asc,0.1,15,15,93,-1.4694377246655925
C_imp_asc,0.1,15,15,94,0.1402803220246973
C_imp_asc,0.1,15,15,95,-1.6424864216854687
C_imp_asc,0.1,15,15,96,0.1335059718081837
C_imp_asc,0.1,15,15,97,-1.1970334304006478
C_imp_asc,0.1,15,15,98,-1.3435584118491715
C_imp_asc,0.1,15,15,99,-1.0346005088404624
C_imp_asc,0.1,15,15,100,-0.5333446703459082
C_imp_asc,0.1,15,15,101,-1.1220575633801921
C_imp_asc,0.1,15,15,102,-1.352879524230957
C_imp_asc,0.1,15,15,103,-1.123570642973247
C_imp_asc,0.1,15,15,104,-0.7912093463696941
C_imp_asc,0.1,15,15,105,-0.46461963653564453
C_imp_asc,0.1,15,15,106,-1.2919223434046696
C_imp_asc,0.1,15,15,107,-0.3647177093907388
C_imp_asc,0.1,15,15,108,-2.5741289038407196
C_imp_asc,0.1,15,15,109,-1.2229769355372397
C_imp_asc,0.1,15,15,110,-0.7822734933150457
C_imp_asc,0.1,15,15,111,-0.8050454290289615
C_imp_asc,0.1,15,15,112,1.0260582472148698
C_imp_asc,0.1,15,15,113,-1.3631185230455927
C_imp_asc,0.1,15,15,114,-0.5340126439144726
C_imp_asc,0.1,15,15,115,-0.33500159414190733
C_imp_asc,0.1,15,15,116,-0.43852060719540376
C_imp_asc,0.1,15,15,117,-0.16604132401315752
C_imp_asc,0.1,15,15,118,-0.9719884772049756
C_imp_asc,0.1,15,15,119,-1.5094949822676789
C_imp_asc,0.1,15,15,120,-0.6088837573402834
C_imp_asc,0.1,15,15,121,-1.2711855235852685
C_imp_asc,0.1,15,15,122,-0.4852956470690266
C_imp_asc,0.1,15,15,123,-0.6835581628899803
C_imp_asc,0.1,15,15,124,-1.2653497896696386
C_imp_asc,0.1,15,15,125,-1.0978901009810578
C_imp_asc,0.1,15,15,126,-0.635027182729619
C_imp_asc,0.1,15,15,127,-1.2328514299894628
C_imp_asc,0.1,15,15,128,-2.1222242556120214
C_imp_asc,0.1,15,15,129,-1.5419290191248844
C_imp_asc,0.1,15,15,130,-1.5815987837942025
C_imp_asc,0.1,15,15,131,-0.7266984236867806
C_imp_asc,0.1,15,15,132,-1.3240135594418163
C_imp_asc,0.1,15,15,133,-0.7747071918688313
C_imp_asc,0.1,15,15,134,-1.257669850399619
C_imp_asc,0.1,15,15,135,-0.3740249433015528
C_imp_asc,0.1,15,15,136,-1.1171249088488135
C_imp_asc,0.1,15,15,137,-1.5644951870566892
C_imp_asc,0.1,15,15,138,-1.458768543444183
C_imp_asc,0.1,15,15,139,0.054482585505436276
C_imp_asc,0.1,15,15,140,-0.4451680936311426
C_imp_asc,0.1,15,15,141,-0.5323053912112599
C_imp_asc,0.1,15,15,142,-0.9546479425932226
C_imp_asc,0.1,15,15,143,-0.8505057786640364
C_imp_asc,0.1,15,15,144,-0.7388628407528515
C_imp_asc,0.1,15,15,145,-1.2141702551590772
C_imp_asc,0.1,15,15,146,-1.2760414826242545
C_imp_asc,0.1,15,15,147,-1.394712548506888
C_imp_asc,0.1,15,15,148,-1.396459704951237
C_imp_asc,0.1,15,15,149,-1.5254319843493
C_imp_asc,0.1,15,15,150,-0.5395251826236134
C_imp_asc,0.1,15,15,151,-0.7082426171553742
C_imp_asc,0.1,15,15,152,-0.9453999368768002
C_imp_asc,0.1,15,15,153,-2.440251350402832
C_imp_asc,0.1,15,15,154,0.11835414484927398
C_imp_asc,0.1,15,15,155,-1.5653870733160744
C_imp_asc,0.1,15,15,156,-1.8465068214818068
C_imp_asc,0.1,15,15,157,-0.9142787832962824
C_imp_asc,0.1,15,15,158,-1.3525611977828191
C_imp_asc,0.1,15,15,159,-1.4069878929539712
C_imp_asc,0.1,15,15,160,-1.2994178972746209
C_imp_asc,0.1,15,15,161,-1.7360148429870605
C_imp_asc,0.1,15,15,162,-0.7862197474429493
C_imp_asc,0.1,15,15,163,-1.2507559625725992
C_imp_asc,0.1,15,15,164,-0.8539898019087957
C_imp_asc,0.1,15,15,165,-1.3629850149154663
C_imp_asc,0.1,15,15,166,-1.8260626040006933
C_imp_asc,0.1,15,15,167,0.1685375916330436
C_imp_asc,0.1,15,15,168,-0.41374678360788764
C_imp_asc,0.1,15,15,169,0.08787411137631196
C_imp_asc,0.1,15,15,170,-1.5968186478865753
C_imp_asc,0.1,15,15,171,-0.13375161823473647
C_imp_asc,0.1,15,15,172,-1.062750314411364
C_imp_asc,0.1,15,15,173,-1.004501794513903
C_imp_asc,0.1,15,15,174,-0.14219090813084634
C_imp_asc,0.1,15,15,175,-1.127780211599248
C_imp_asc,0.1,15,15,176,-0.9837976756848761
C_imp_asc,0.1,15,15,177,-0.4018891485113869
C_imp_asc,0.1,15,15,178,-0.9499228879025097
C_imp_asc,0.1,15,15,179,-0.6131716778403842
C_imp_asc,0.1,15,15,180,-1.1667030234085871
C_imp_asc,0.1,15,15,181,-0.6728326395938264
C_imp_asc,0.1,15,15,182,-0.6866971066123568
C_imp_asc,0.1,15,15,183,-1.196537168402422
C_imp_asc,0.1,15,15,184,-1.3292532971030795
C_imp_asc,0.1,15,15,185,-1.0140619277954102
C_imp_asc,0.1,15,15,186,-0.8982390353554202
C_imp_asc,0.1,15,15,187,-0.7364337820755811
C_imp_asc,0.1,15,15,188,-0.45166843815853674
C_imp_asc,0.1,15,15,189,-0.45281676242226254
C_imp_asc,0.1,15,15,190,-0.8251449183413868
C_imp_asc,0.1,15,15,191,-0.24430519028713604
C_imp_asc,0.1,15,15,192,-2.2915550533093914
C_imp_asc,0.1,15,15,193,-0.11540842056274414
C_imp_asc,0.1,15,15,194,-0.11274031588905586
C_imp_asc,0.1,15,15,195,-1.2276619861000455
C_imp_asc,0.1,15,15,196,-1.227171546534489
C_imp_asc,0.1,15,15,197,-0.022143464339407615
C_imp_asc,0.1,15,15,198,-1.215342873021175
C_imp_asc,0.1,15,15,199,-1.560835637544331
C_imp_asc,0.15,22,22,0,-1.140464080007451
