layer,head,perturbation_L2
10,16,0.2681288421154022
10,17,0.43774110078811646
10,18,1.345780849456787
10,19,0.3640059232711792
10,20,0.657959520816803
10,21,0.33105018734931946
10,22,0.4032202363014221
10,23,0.545067548751831
10,24,0.6602590680122375
10,25,0.49535900354385376
10,26,0.3449724316596985
10,27,0.7270348072052002
10,28,0.3668253719806671
10,29,0.46733030676841736
10,30,0.31587108969688416
10,31,0.164960578083992
11,0,0.4526585638523102
11,1,0.37589356303215027
11,2,0.6287215948104858
11,3,0.33948296308517456
11,4,0.5463677644729614
11,5,0.4914288818836212
11,6,0.2698877453804016
11,7,0.34716638922691345
11,8,0.43672609329223633
11,9,0.8362423777580261
11,10,0.419508695602417
11,11,0.4536529779434204
11,12,0.4692535102367401
11,13,0.4156976640224457
11,14,0.6700303554534912
