layer,head,cell,rsa_max,perturbation_L2,importance_quartile
5,14,D,0.5076011419296265,0.05710398405790329,Q2
5,15,D,0.49619734287261963,0.13265079259872437,Q2
5,16,D,0.4967350363731384,0.10076247155666351,Q2
5,17,D,0.45167481899261475,0.13480082154273987,Q2
5,18,hilp,0.5486646890640259,0.10538734495639801,Q3
5,19,D,0.5047712326049805,0.05244923755526543,Q2
5,20,D,0.5156832933425903,0.03287099674344063,Q2
5,21,D,0.3766968250274658,0.02546287514269352,Q1
5,22,D,0.5311362743377686,0.08892235904932022,Q2
5,23,hilp,0.5781419277191162,0.05186009034514427,Q3
5,24,hilp,0.5943973660469055,0.16787436604499817,Q3
5,25,D,0.5103508830070496,0.12401996552944183,Q2
5,26,D,0.5160865783691406,0.04289695620536804,Q2
5,27,D,0.5107591152191162,0.171601802110672,Q2
5,28,D,0.5061348676681519,0.14190900325775146,Q2
5,29,D,0.49537867307662964,0.1047574132680893,Q2
5,30,D,0.5040196180343628,0.14192068576812744,Q2
5,31,C,0.5012614130973816,0.30068719387054443,Q2
6,0,C,0.508901059627533,0.3173084557056427,Q2
6,1,D,0.5239458084106445,0.15039335191249847,Q2
6,2,hilp,0.5812419652938843,0.11590345948934555,Q3
6,3,hilp,0.5908812284469604,0.1306769698858261,Q3
6,4,D,0.5180139541625977,0.2378392219543457,Q2
6,5,hilp,0.535592794418335,0.24543562531471252,Q3
6,6,hihp,0.5931356549263,0.2532799243927002,Q3
6,7,C,0.5120808482170105,0.3995997905731201,Q2
6,8,D,0.518801212310791,0.06907299906015396,Q2
6,9,hilp,0.539602518081665,0.1309254914522171,Q3
6,10,hilp,0.5400028228759766,0.05324025824666023,Q3
6,11,D,0.5053313374519348,0.05527983233332634,Q2
6,12,D,0.5145135521888733,0.13018067181110382,Q2
6,13,D,0.5116438865661621,0.21962237358093262,Q2
6,14,D,0.533362627029419,0.2382529079914093,Q2
6,15,D,0.513251781463623,0.1684732884168625,Q2
6,16,D,0.5159429907798767,0.16273391246795654,Q2
6,17,D,0.5334658622741699,0.08008331060409546,Q2
6,18,D,0.5188585519790649,0.08561917394399643,Q2
6,19,D,0.5321220755577087,0.15663035213947296,Q2
6,20,D,0.5260220766067505,0.21564547717571259,Q2
6,21,D,0.5183163285255432,0.16748744249343872,Q2
6,22,C,0.5239186882972717,0.2823355495929718,Q2
6,23,hilp,0.5414215326309204,0.17436791956424713,Q3
