layer,head,cell,rsa_max,perturbation_L2,importance_quartile
2,52,D,0.20218431949615479,0.004050617106258869,Q1
2,53,D,0.09288475662469864,0.00936267152428627,Q1
2,54,D,0.2588367462158203,0.010021341033279896,Q1
2,55,D,0.18949148058891296,0.009594813920557499,Q1
2,56,D,0.073299840092659,0.0045254467986524105,Q1
2,57,D,0.1383226066827774,0.005905039608478546,Q1
2,58,D,0.18341271579265594,0.006986577063798904,Q1
2,59,D,0.29988396167755127,0.0064308191649615765,Q1
2,60,D,0.19090664386749268,0.003457218874245882,Q1
2,61,D,0.18743547797203064,0.013266770169138908,Q1
2,62,D,0.19108442962169647,0.0018238152842968702,Q1
2,63,D,0.3397105038166046,0.009167046286165714,Q2
3,0,D,0.10352762043476105,0.0050893863663077354,Q1
3,1,D,0.1326933354139328,0.0020292983390390873,Q1
3,2,D,0.08800604939460754,0.009415342472493649,Q1
3,3,D,0.10955686867237091,0.0025489083491265774,Q1
3,4,D,0.2643834948539734,0.00940958596765995,Q1
3,5,D,0.16409564018249512,0.0018294273177161813,Q1
3,6,D,0.11313725262880325,0.004381630104035139,Q1
3,7,D,0.10517821460962296,0.004166862461715937,Q1
3,8,D,0.21552202105522156,0.011818857863545418,Q1
3,9,D,0.1448492407798767,0.0009953030385077,Q1
3,10,D,0.12527164816856384,0.0011661185417324305,Q1
3,11,D,0.0935085117816925,0.0009449199424125254,Q1
3,12,D,0.13545067608356476,0.0035294853150844574,Q1
3,13,D,0.1527794450521469,0.002800734480842948,Q1
3,14,D,0.11477240175008774,0.005028964020311832,Q1
3,15,D,0.28096258640289307,0.0032605084124952555,Q1
3,16,D,0.35291552543640137,0.001919396105222404,Q2
3,17,D,0.21088483929634094,0.006350554525852203,Q1
3,18,hilp,0.5058199167251587,0.008853932842612267,Q3
3,19,D,0.2554909884929657,0.007956855930387974,Q1
3,20,D,0.27550119161605835,0.0045327190309762955,Q1
3,21,D,0.1872885525226593,0.004793499130755663,Q1
3,22,D,0.22251757979393005,0.0030053649097681046,Q1
3,23,D,0.22912678122520447,0.004057253245264292,Q1
3,24,D,0.1378183662891388,0.001509267371147871,Q1
3,25,D,0.12542098760604858,0.0015302678802981973,Q1
3,26,D,0.2213248610496521,0.0023744222708046436,Q1
3,27,D,0.03899165615439415,0.0009086451027542353,Q1
3,28,D,0.1456601321697235,0.0018203177023679018,Q1
3,29,D,0.1118917167186737,0.0016860818723216653,Q1
3,30,D,0.1339835524559021,0.0011318237520754337,Q1
3,31,D,0.1715226173400879,0.0016702518332749605,Q1
3,32,D,0.23250141739845276,0.004878190346062183,Q1
3,33,D,0.2385578453540802,0.0038848859257996082,Q1
3,34,D,0.2888137698173523,0.0035687917843461037,Q1
3,35,D,0.297140896320343,0.003080841852352023,Q1
