layer,head,importance,perturbation,cell
2,3,0.02672262752757353,0.6892103905625203,hilp
2,4,0.04097972196691176,0.9722157194114783,hilp
2,5,0.033522661994485295,0.8897353005321587,hilp
2,6,0.024801815257352942,0.5642688593224567,D
2,7,0.022881002987132353,0.36168761189807863,D
2,8,0.03438433478860294,0.797794611138456,hilp
2,9,0.03315286075367647,0.8997535028440111,hilp
2,10,0.025595272288602942,0.7670317869085599,hilp
2,11,0.020041073069852942,0.379724682911354,D
2,12,0.027268353630514705,0.6802778417134986,hilp
2,13,0.028115665211397058,0.9848540805499343,hilp
2,14,0.03393913717830882,0.8526627780760035,hilp
2,15,0.033860150505514705,0.9333683971096488,hilp
2,16,0.02735452090992647,0.6629030396340087,hilp
2,17,0.021782370174632353,0.6677999036824879,D
2,18,0.06737383674172794,2.243811701643555,hihp
2,19,0.028478285845588234,0.8756120711126748,hilp
2,20,0.03050680721507353,1.3062179172959398,hihp
2,21,0.036376953125,1.5870468419264345,hihp
2,22,0.029910816865808824,1.0437803107916432,hilp
2,23,0.03991340188419118,1.0357128617298954,hilp
2,24,0.05630672679227941,2.344719863661072,hihp
2,25,0.02382166245404412,0.6591773904202616,D
2,26,0.04732199276194853,1.214079523787779,hihp
2,27,0.021337172564338234,0.2893717978423571,D
2,28,0.024999281939338234,0.7136339310775784,D
2,29,0.03710578469669118,1.3954066875226356,hihp
2,30,0.03603946461397059,1.6368517481228884,hihp
2,31,0.03821159811580882,1.0797315339201732,hihp
2,32,0.02076272403492647,0.6208082779365427,D
2,33,0.02699549057904412,0.44776621428044405,hilp
2,34,0.023584702435661766,0.48181312290184636,D
2,35,0.02557373046875,0.7817732079283279,hilp
2,36,0.02714269301470588,0.7702887206721831,hilp
2,37,0.03222297219669118,0.7083229768939097,hilp
2,38,0.026787252987132353,1.1972193784518714,hihp
2,39,0.03702679802389706,1.5655174783485777,hihp
3,0,0.02371395335477941,0.5744348733740694,D
3,1,0.026281020220588234,0.5479384857942077,hilp
3,2,0.03920970243566176,1.9599736519157887,hihp
3,3,0.03268971162683824,1.0819581205792286,hihp
3,4,0.018637264476102942,0.4726041220128536,D
3,5,0.02866857192095588,1.3735525438233334,hihp
3,6,0.02862548828125,0.5936986779903665,hilp
3,7,0.030722225413602942,1.1851101181305506,hihp
3,8,0.032700482536764705,1.1022033773581772,hihp
3,9,0.030496036305147058,1.2336299303261673,hihp
3,10,0.03182444852941176,1.0094022727845346,hilp
3,11,0.02867575252757353,0.801309935419875,hilp
3,12,0.060805376838235295,2.2326453778728403,hihp
3,13,0.02256505629595588,0.812912619453581,D
3,14,0.04140696806066176,1.5758272781968117,hihp
3,15,0.03406838809742647,1.2082830955657888,hihp
3,16,0.03930305032169118,1.348713244201944,hihp
3,17,0.04333855124080882,1.8275713174439527,hihp
3,18,0.026650821461397058,0.6752346809953451,hilp
3,19,0.024627685546875,1.596916610703749,C
3,20,0.029659495634191176,1.0632371314089089,hilp
3,21,0.040480669806985295,1.5990298890015657,hihp
3,22,0.02572452320772059,0.6259176980649286,hilp
3,23,0.04027018827550551,2.0244187048691162,hihp
3,24,0.05302877987132353,2.5811328803709546,hihp
3,25,0.03048526539522059,1.0551581295097576,hilp
3,26,0.02281637752757353,0.5580282222260448,D
3,27,0.021640553193933824,0.6245243039858692,D
3,28,0.026248707490808824,0.6846305083702592,hilp
3,29,0.032151166130514705,1.181372290915426,hihp
3,30,0.028726016773897058,1.0793304618941073,hihp
3,31,0.034255083869485295,1.324256054837914,hihp
3,32,0.030298569623161766,0.8773212883183185,hilp
3,33,0.020655014935661766,0.665383776101996,D
3,34,0.024439194623161766,0.5043610484503648,D
3,35,0.02500646254595588,0.5078472624368527,D
3,36,0.03726375804227941,1.7101841431987637,hihp
