layer,head,perturbation_L2
8,35,0.029606971889734268
8,36,0.2326498031616211
8,37,0.04317762330174446
8,38,0.0978018045425415
8,39,0.31315889954566956
9,0,0.011395388282835484
9,1,0.22699129581451416
9,2,0.3422008752822876
9,3,0.21412985026836395
9,4,0.03459301218390465
9,5,0.013329699635505676
9,6,0.03719709813594818
9,7,0.2581719160079956
9,8,0.3285500109195709
9,9,0.3661215603351593
9,10,0.3895533084869385
9,11,0.3451779782772064
9,12,0.28877076506614685
9,13,0.5927660465240479
9,14,0.2018500417470932
9,15,0.1721307784318924
9,16,0.04765397310256958
9,17,0.16945858299732208
9,18,0.07724617421627045
9,19,0.22210371494293213
9,20,0.03184163197875023
9,21,0.3190405070781708
9,22,0.22300609946250916
9,23,0.3661055564880371
9,24,0.010563099756836891
9,25,0.36595842242240906
9,26,0.20560607314109802
9,27,0.09589851647615433
9,28,0.02447410486638546
9,29,0.025932680815458298
9,30,0.07180438190698624
9,31,0.1178840845823288
9,32,0.15134365856647491
9,33,0.25677385926246643
9,34,0.11693590879440308
9,35,0.0139164412394166
9,36,0.11412562429904938
9,37,0.523724377155304
9,38,0.15112966299057007
9,39,0.04158022627234459
10,0,0.031513165682554245
10,1,0.010762551799416542
10,2,0.02389155887067318
10,3,0.04295375943183899
10,4,0.03571554273366928
10,5,0.22825904190540314
10,6,0.17410345375537872
10,7,0.14641085267066956
10,8,0.24140343070030212
10,9,0.11727530509233475
10,10,0.20123140513896942
10,11,0.3729180097579956
10,12,0.34859800338745117
10,13,0.32238128781318665
10,14,0.19379575550556183
10,15,0.38343724608421326
10,16,0.0830034613609314
10,17,0.3085568845272064
10,18,0.06464885920286179
10,19,0.15759462118148804
10,20,0.08494588732719421
10,21,0.025271032005548477
10,22,0.011741011403501034
10,23,0.1624090075492859
10,24,0.02025485225021839
10,25,0.0897078737616539
10,26,0.19137629866600037
10,27,0.06381961703300476
10,28,0.22632858157157898
10,29,0.30136486887931824
10,30,0.01121918298304081
10,31,0.05797659978270531
10,32,0.1843433827161789
10,33,0.04967749863862991
10,34,0.015601514838635921
10,35,0.17694585025310516
10,36,0.20454274117946625
10,37,0.14085498452186584
10,38,0.018486013635993004
10,39,0.6040143370628357
11,0,0.18220305442810059
11,1,0.03413832187652588
11,2,0.08657366782426834
11,3,0.048031412065029144
11,4,0.029430944472551346
11,5,0.4294152855873108
11,6,0.19125507771968842
11,7,0.5699799060821533
11,8,0.2788301706314087
11,9,0.09836097061634064
11,10,0.17332540452480316
11,11,0.054832786321640015
11,12,0.11486782133579254
11,13,0.036208197474479675
11,14,0.11390835046768188
11,15,0.2936194837093353
11,16,0.06092158332467079
11,17,0.10932501405477524
11,18,0.16646593809127808
11,19,0.08816168457269669
11,20,0.1899961233139038
11,21,0.07904504239559174
11,22,0.1345430612564087
11,23,0.047393448650836945
11,24,0.03338056430220604
11,25,0.07890643179416656
11,26,0.09881231933832169
11,27,0.027211584150791168
11,28,0.4701363742351532
11,29,0.12418889999389648
11,30,0.01136306207627058
11,31,0.08693909645080566
11,32,0.02484940178692341
11,33,0.1414813995361328
11,34,0.08591330051422119
11,35,0.2046622335910797
11,36,0.22925905883312225
11,37,0.08400505036115646
11,38,0.2686191201210022
11,39,0.06843718886375427
12,0,0.009199627675116062
12,1,0.014586517587304115
12,2,0.12545669078826904
12,3,0.039005156606435776
12,4,0.015536910854279995
12,5,0.42800283432006836
12,6,0.35118091106414795
12,7,0.11452622711658478
12,8,0.1817067563533783
12,9,0.3060932457447052
12,10,0.08105958253145218
12,11,0.11871711909770966
12,12,0.31675079464912415
12,13,0.1642368882894516
12,14,0.13556502759456635
12,15,0.2047862410545349
12,16,0.19327615201473236
12,17,0.16642135381698608
12,18,0.12887603044509888
12,19,0.06644556671380997
12,20,0.3764338493347168
12,21,0.2027672529220581
12,22,0.08244409412145615
12,23,0.3152654469013214
12,24,0.043762072920799255
12,25,0.02831096388399601
12,26,0.24703122675418854
12,27,0.17430849373340607
12,28,0.04537508636713028
12,29,0.012381761334836483
12,30,0.086830735206604
12,31,0.10626018047332764
12,32,0.07340104877948761
12,33,0.046333372592926025
12,34,0.27656179666519165
12,35,0.041528988629579544
12,36,0.6479654908180237
12,37,0.12697112560272217
12,38,0.06753572076559067
12,39,0.06611809134483337
13,0,0.43484923243522644
13,1,0.3547605574131012
13,2,0.3526722490787506
13,3,0.13090963661670685
13,4,0.05827141925692558
13,5,0.09156143665313721
13,6,0.17128817737102509
13,7,0.2981793284416199
13,8,0.1869671791791916
13,9,0.15158697962760925
13,10,0.20887348055839539
13,11,0.1282562017440796
13,12,0.0705665647983551
13,13,0.09850925207138062
13,14,0.04457714036107063
13,15,0.03185306489467621
13,16,0.2803787887096405
13,17,0.308902770280838
13,18,0.15726697444915771
13,19,0.3710731267929077
13,20,0.12792401015758514
13,21,0.035698942840099335
13,22,1.0236048698425293
13,23,0.18024864792823792
13,24,0.21002203226089478
13,25,0.057237666100263596
13,26,0.17509892582893372
13,27,0.00010367255163146183
13,28,0.3455018103122711
13,29,0.1207306832075119
13,30,0.17995232343673706
13,31,0.30653852224349976
13,32,0.19354788959026337
13,33,0.5427278280258179
13,34,0.11679737269878387
13,35,0.054016634821891785
13,36,0.08467275649309158
13,37,0.04226500540971756
13,38,0.026805950328707695
13,39,0.25089511275291443
14,0,0.13601204752922058
14,1,0.12358281016349792
14,2,0.1636495739221573
14,3,0.2849770188331604
14,4,0.28278905153274536
14,5,0.09113813191652298
14,6,0.5040300488471985
14,7,0.09787292778491974
14,8,0.6319277882575989
14,9,0.17765741050243378
